Time (MS),Core Type,Frequency
39700,large, 2704000.0
39800,small,1803000.0
39800,medium, 1663000.0
39800,large, 2704000.0
39900,small,1803000.0
39900,medium, 1663000.0
39900,large, 2704000.0
40000,small,1803000.0
40000,medium, 1663000.0
40000,large, 2704000.0
40100,small,1803000.0
40100,medium, 1663000.0
40100,large, 2704000.0
40200,small,1803000.0
40200,medium, 1663000.0
40200,large, 2704000.0
40300,small,1803000.0
40300,medium, 1663000.0
40300,large, 2704000.0
40400,small,1803000.0
40400,medium, 1663000.0
40400,large, 2704000.0
40500,small,1803000.0
40500,medium, 1663000.0
40500,large, 2704000.0
40600,small,1803000.0
40600,medium, 1663000.0
40600,large, 2704000.0
40700,small,1803000.0
40700,medium, 1663000.0
40700,large, 2704000.0
40800,small,1803000.0
40800,medium, 1663000.0
40800,large, 2704000.0
40900,small,1803000.0
40900,medium, 1663000.0
40900,large, 2704000.0
41000,small,1803000.0
41000,medium, 1663000.0
41000,large, 2704000.0
41100,small,1803000.0
41100,medium, 1663000.0
41100,large, 2704000.0
41200,small,1803000.0
41200,medium, 1663000.0
41200,large, 2704000.0
41300,small,1803000.0
41300,medium, 1663000.0
41300,large, 2704000.0
41400,small,1803000.0
41400,medium, 1663000.0
41400,large, 2704000.0
41500,small,1803000.0
41500,medium, 1663000.0
41500,large, 2704000.0
41600,small,1803000.0
41600,medium, 1663000.0
41600,large, 2704000.0
41700,small,1803000.0
41700,medium, 1663000.0
41700,large, 2704000.0
41800,small,1803000.0
41800,medium, 1663000.0
41800,large, 2704000.0
41900,small,1803000.0
41900,medium, 1663000.0
41900,large, 2704000.0
42000,small,1803000.0
42000,medium, 1663000.0
42000,large, 2704000.0
42100,small,1803000.0
42100,medium, 1663000.0
42100,large, 2704000.0
42200,small,1803000.0
42200,medium, 1663000.0
42200,large, 2704000.0
42300,small,1803000.0
42300,medium, 1663000.0
42300,large, 2704000.0
42400,small,1803000.0
42400,medium, 1663000.0
42400,large, 2704000.0
42500,small,1803000.0
42500,medium, 1663000.0
42500,large, 2704000.0
42600,small,1803000.0
42600,medium, 1663000.0
42600,large, 2704000.0
42700,small,1803000.0
42700,medium, 1663000.0
42700,large, 2704000.0
42800,small,1803000.0
42800,medium, 1663000.0
42800,large, 2704000.0
42900,small,1803000.0
42900,medium, 1663000.0
42900,large, 2704000.0
43000,small,1803000.0
43000,medium, 1663000.0
43000,large, 2704000.0
43100,small,1803000.0
43100,medium, 1663000.0
43100,large, 2704000.0
43200,small,1803000.0
43200,medium, 1663000.0
43200,large, 2704000.0
43300,small,1803000.0
43300,medium, 1663000.0
43300,large, 2704000.0
43400,small,1803000.0
43400,medium, 1663000.0
43400,large, 2704000.0
43500,small,1803000.0
43500,medium, 1663000.0
43500,large, 2704000.0
43600,small,1803000.0
43600,medium, 1663000.0
43600,large, 2704000.0
43700,small,1803000.0
43700,medium, 1663000.0
43700,large, 2704000.0
43800,small,1803000.0
43800,medium, 1663000.0
43800,large, 2704000.0
43900,small,1803000.0
43900,medium, 1663000.0
43900,large, 2704000.0
44000,small,1803000.0
44000,medium, 1663000.0
44000,large, 2704000.0
44100,small,1803000.0
44100,medium, 1663000.0
44100,large, 2704000.0
44200,small,1803000.0
44200,medium, 1663000.0
44200,large, 2704000.0
44300,small,1803000.0
44300,medium, 1663000.0
44300,large, 2704000.0
44400,small,1803000.0
44400,medium, 1663000.0
44400,large, 2704000.0
44500,small,1803000.0
44500,medium, 1663000.0
44500,large, 2704000.0
44600,small,1803000.0
44600,medium, 1663000.0
44600,large, 2704000.0
44700,small,1803000.0
44700,medium, 1663000.0
44700,large, 2704000.0
44800,small,1803000.0
44800,medium, 1663000.0
44800,large, 2704000.0
44900,small,1803000.0
44900,medium, 1663000.0
44900,large, 2704000.0
45000,small,1803000.0
45000,medium, 1663000.0
45000,large, 2704000.0
45100,small,1803000.0
45100,medium, 1663000.0
45100,large, 2704000.0
45200,small,1803000.0
45200,medium, 1663000.0
45200,large, 2704000.0
45300,small,1803000.0
45300,medium, 1663000.0
45300,large, 2704000.0
45400,small,1803000.0
45400,medium, 1663000.0
45400,large, 2704000.0
45500,small,1803000.0
45500,medium, 1663000.0
45500,large, 2704000.0
45600,small,1803000.0
45600,medium, 1663000.0
45600,large, 2704000.0
45700,small,1803000.0
45700,medium, 1663000.0
45700,large, 2704000.0
45800,small,1803000.0
45800,medium, 1663000.0
45800,large, 2704000.0
45900,small,1803000.0
45900,medium, 1663000.0
45900,large, 2704000.0
46000,small,1803000.0
46000,medium, 1663000.0
46000,large, 2704000.0
46100,small,1803000.0
46100,medium, 1663000.0
46100,large, 2704000.0
46200,small,1803000.0
46200,medium, 1663000.0
46200,large, 2704000.0
46300,small,1803000.0
46300,medium, 1663000.0
46300,large, 2704000.0
46400,small,1803000.0
46400,medium, 1663000.0
46400,large, 2704000.0
46500,small,1803000.0
46500,medium, 1663000.0
46500,large, 2704000.0
46600,small,1803000.0
46600,medium, 1663000.0
46600,large, 2704000.0
46700,small,1803000.0
46700,medium, 1663000.0
46700,large, 2704000.0
46800,small,1803000.0
46800,medium, 1663000.0
46800,large, 2704000.0
46900,small,1803000.0
46900,medium, 1663000.0
46900,large, 2704000.0
47000,small,1803000.0
47000,medium, 1663000.0
47000,large, 2704000.0
47100,small,1803000.0
47100,medium, 1663000.0
47100,large, 2704000.0
47200,small,1803000.0
47200,medium, 1663000.0
47200,large, 2704000.0
47300,small,1803000.0
47300,medium, 1663000.0
47300,large, 2704000.0
47400,small,1803000.0
47400,medium, 1663000.0
47400,large, 2704000.0
47500,small,1803000.0
47500,medium, 1663000.0
47500,large, 2704000.0
47600,small,1803000.0
47600,medium, 1663000.0
47600,large, 2704000.0
47700,small,1803000.0
47700,medium, 1663000.0
47700,large, 2704000.0
47800,small,1803000.0
47800,medium, 1663000.0
47800,large, 2704000.0
47900,small,1803000.0
47900,medium, 1663000.0
47900,large, 2704000.0
48000,small,1803000.0
48000,medium, 1663000.0
48000,large, 2704000.0
48100,small,1803000.0
48100,medium, 1663000.0
48100,large, 2704000.0
48200,small,1803000.0
48200,medium, 1663000.0
48200,large, 2704000.0
48300,small,1803000.0
48300,medium, 1663000.0
48300,large, 2704000.0
48400,small,1803000.0
48400,medium, 1663000.0
48400,large, 2704000.0
48500,small,1803000.0
48500,medium, 1663000.0
48500,large, 2704000.0
48600,small,1803000.0
48600,medium, 1663000.0
48600,large, 2704000.0
48700,small,1803000.0
48700,medium, 1663000.0
48700,large, 2704000.0
48800,small,1803000.0
48800,medium, 1663000.0
48800,large, 2704000.0
48900,small,1803000.0
48900,medium, 1663000.0
48900,large, 2704000.0
49000,small,1803000.0
49000,medium, 1663000.0
49000,large, 2704000.0
49100,small,930000.0
49100,medium, 1663000.0
49100,large, 500000.0
49200,small,1328000.0
49200,medium, 2130000.0
49200,large, 1106000.0
49300,small,300000.0
49300,medium, 1836000.0
49300,large, 500000.0
49400,small,1328000.0
49400,medium, 2130000.0
49400,large, 1106000.0
49500,small,1803000.0
49500,medium, 553000.0
49500,large, 2401000.0
49600,small,1803000.0
49600,medium, 553000.0
49600,large, 2401000.0
49700,small,1598000.0
49700,medium, 1663000.0
49700,large, 2507000.0
49800,small,1803000.0
49800,medium, 1663000.0
49800,large, 2704000.0
49900,small,1803000.0
49900,medium, 1663000.0
49900,large, 2704000.0
50000,small,1803000.0
50000,medium, 1663000.0
50000,large, 2704000.0
50100,small,1803000.0
50100,medium, 1663000.0
50100,large, 2704000.0
50200,small,1803000.0
50200,medium, 1663000.0
50200,large, 2704000.0
50300,small,1803000.0
50300,medium, 1663000.0
50300,large, 2704000.0
50400,small,1803000.0
50400,medium, 1663000.0
50400,large, 2704000.0
50500,small,1803000.0
50500,medium, 1663000.0
50500,large, 2704000.0
50600,small,1803000.0
50600,medium, 1663000.0
50600,large, 2704000.0
50700,small,1803000.0
50700,medium, 1663000.0
50700,large, 2704000.0
50800,small,1803000.0
50800,medium, 1663000.0
50800,large, 2704000.0
50900,small,1803000.0
50900,medium, 1663000.0
50900,large, 2704000.0
51000,small,1803000.0
51000,medium, 1663000.0
51000,large, 2704000.0
51100,small,1803000.0
51100,medium, 1663000.0
51100,large, 2704000.0
51200,small,1803000.0
51200,medium, 1663000.0
51200,large, 2704000.0
51300,small,1803000.0
51300,medium, 1663000.0
51300,large, 2704000.0
51400,small,1803000.0
51400,medium, 1663000.0
51400,large, 2704000.0
51500,small,1803000.0
51500,medium, 1663000.0
51500,large, 2704000.0
51600,small,1803000.0
51600,medium, 1663000.0
51600,large, 2704000.0
51700,small,1803000.0
51700,medium, 1663000.0
51700,large, 2704000.0
51800,small,1803000.0
51800,medium, 1663000.0
51800,large, 2704000.0
51900,small,1803000.0
51900,medium, 1663000.0
51900,large, 2704000.0
52000,small,1803000.0
52000,medium, 1663000.0
52000,large, 2704000.0
52100,small,1803000.0
52100,medium, 1663000.0
52100,large, 2704000.0
52200,small,1803000.0
52200,medium, 1663000.0
52200,large, 2704000.0
52300,small,1803000.0
52300,medium, 1663000.0
52300,large, 2704000.0
52400,small,1803000.0
52400,medium, 1663000.0
52400,large, 2704000.0
52500,small,1803000.0
52500,medium, 1663000.0
52500,large, 2704000.0
52600,small,1803000.0
52600,medium, 1663000.0
52600,large, 2704000.0
52700,small,1803000.0
52700,medium, 1663000.0
52700,large, 2704000.0
52800,small,1803000.0
52800,medium, 1663000.0
52800,large, 2704000.0
52900,small,1803000.0
52900,medium, 1663000.0
52900,large, 2704000.0
53000,small,1803000.0
53000,medium, 1663000.0
53000,large, 2704000.0
53100,small,1803000.0
53100,medium, 1663000.0
53100,large, 2704000.0
53200,small,1803000.0
53200,medium, 1663000.0
53200,large, 2704000.0
53300,small,1803000.0
53300,medium, 1663000.0
53300,large, 2704000.0
53400,small,1803000.0
53400,medium, 1663000.0
53400,large, 2704000.0
53500,small,1803000.0
53500,medium, 1663000.0
53500,large, 2704000.0
53600,small,1803000.0
53600,medium, 1663000.0
53600,large, 2704000.0
53700,small,1803000.0
53700,medium, 1663000.0
53700,large, 2704000.0
53800,small,1803000.0
53800,medium, 1663000.0
53800,large, 2704000.0
53900,small,1803000.0
53900,medium, 1663000.0
53900,large, 2704000.0
54000,small,1803000.0
54000,medium, 1663000.0
54000,large, 2704000.0
54100,small,1803000.0
54100,medium, 1663000.0
54100,large, 2704000.0
54200,small,1803000.0
54200,medium, 1663000.0
54200,large, 2704000.0
54300,small,1803000.0
54300,medium, 1663000.0
54300,large, 2704000.0
54400,small,1803000.0
54400,medium, 1663000.0
54400,large, 2704000.0
